,Unnamed: 0,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
747,747,Michael Tomlinson,male,40,Conservative and Unionist Party,Mid Dorset and North Poole,True,Michael4MDNP,200519122,996,3682,992,104169,2987,183,980,454,0.18373493975903613,0.9839357429718876,0.4558232931726908,362,0.025210669266662024,yes
748,748,George Freeman,male,50,Conservative and Unionist Party,Mid Norfolk,True,Freeman_George,101712079,2338,18030,5101,2090127,10294,730,1648,1326,0.31223267750213857,0.7048759623609923,0.5671514114627887,822,0.025047230178560545,yes
749,749,Fionna Tod,female,0,Liberal Democrats,Mid Norfolk,False,Fionna_T_,1849274167,764,606,1191,1120283,274,39,731,124,0.051047120418848166,0.9568062827225132,0.16230366492146595,345,0.032000742046192375,no
750,750,Greg Mountain,male,0,Labour Party,Mid Sussex,False,Mountainin2015,2494392186,2894,583,479,174876,864,388,2652,1876,0.13407049067035245,0.9163787145818936,0.6482377332411887,1277,0.03615412927153818,no
751,751,Sarah Osborne,female,0,Liberal Democrats,Mid Sussex,False,sjo400,339725321,2004,386,540,1985901,39,50,1999,119,0.0249500998003992,0.99750499001996,0.0593812375249501,857,0.02941681254934267,no
752,752,Nicholas Soames,male,69,Conservative and Unionist Party,Mid Sussex,True,NSoames,2363670413,2069,28121,1567,428207,18961,172,2069,825,0.08313194780086998,1.0,0.3987433542774287,401,0.015959563798455784,yes
753,753,Nigel Huddleston,male,47,Conservative and Unionist Party,Mid Worcestershire,True,HuddlestonNigel,568249574,1905,4998,1305,196047,8892,610,1686,1201,0.3202099737532809,0.8850393700787401,0.6304461942257218,642,0.02349582784365393,yes
754,754,Margaret Rowley,female,0,Liberal Democrats,Mid Worcestershire,False,rowlem,181105871,26,80,87,2414,15,6,26,16,0.2307692307692308,1.0,0.6153846153846154,18,0.07228915662650602,no
755,755,Andy McDonald,male,59,Labour Party,Middlesbrough,True,AndyMcDonaldMP,927480949,606,14126,1199,115706,9556,327,503,423,0.5396039603960396,0.8300330033003299,0.698019801980198,259,0.030281772477493283,yes
756,756,Jacob Young,male,0,Conservative and Unionist Party,Middlesbrough,False,jcbyoung,2391791419,2761,982,813,3515314,1372,269,2699,632,0.09742846794639624,0.9775443679826149,0.2289025715320536,881,0.025303004193233385,no
757,757,Chris Foote-Wood,male,77,Liberal Democrats,Middlesbrough South and East Cleveland,False,ChrisasDickens,134802103,223,447,386,85,68,195,221,223,0.8744394618834079,0.9910313901345292,1.0,63,0.017816742081447963,no
758,758,Tracy Harvey,female,54,Labour Party,Middlesbrough South and East Cleveland,False,tracy_harvey,229425142,193,1006,1099,56799,121,104,192,138,0.538860103626943,0.9948186528497408,0.7150259067357513,103,0.05926352128883775,no
759,759,Mark Lancaster,male,47,Conservative and Unionist Party,Milton Keynes North,True,MarkLancasterMK,175005016,886,6741,394,163082,2254,142,859,238,0.16027088036117382,0.9695259593679458,0.2686230248306998,256,0.02003129890453834,yes
760,760,Charlynne Pullen,female,32,Labour Party,Milton Keynes North,False,CharlynnePullen,197804641,133,1758,2170,9300,229,38,117,99,0.2857142857142857,0.8796992481203008,0.7443609022556391,38,0.02011646373742721,no
761,761,Tahir Maher,male,0,Liberal Democrats,Milton Keynes South,False,Tahirmaher2,3365719600,41,32,9,936,3,34,41,35,0.8292682926829268,1.0,0.8536585365853658,21,0.035294117647058816,no
762,762,Hannah Frances O'Neill,female,35,Labour Party,Milton Keynes South,False,hfoneill,891940824,36,767,243,446464,193,6,35,22,0.16666666666666666,0.9722222222222222,0.6111111111111112,10,0.020964360587002098,no
763,763,Iain Stewart,male,45,Conservative and Unionist Party,Milton Keynes South,True,iainastewart,100260784,345,10812,407,10519,1065,40,340,226,0.11594202898550725,0.9855072463768116,0.6550724637681159,77,0.015991692627206646,yes
764,764,Alicia Kearns,female,0,Conservative and Unionist Party,Mitcham and Morden,False,aliciakearns,41195676,2654,2603,3764,1448576,6397,735,2289,1433,0.2769404672192916,0.8624717407686511,0.539939713639789,909,0.023883969626106838,no
765,765,Claire Mathys,female,0,Liberal Democrats,Mitcham and Morden,False,clmathys,135474512,308,833,677,45704,631,65,287,152,0.21103896103896105,0.9318181818181818,0.4935064935064935,132,0.03240058910162003,no
766,766,Siobhain McDonagh,female,57,Labour Party,Mitcham and Morden,True,Siobhain_MP,580749365,2839,11302,3007,315745,7623,456,2268,1326,0.16061993659739346,0.7988728425501938,0.467065868263473,768,0.01920432097221875,yes
767,767,Paul Kennedy,male,0,Liberal Democrats,Mole Valley,False,PaulKenLD,228360358,3081,1176,1804,670233,2495,292,2418,1800,0.09477442388834792,0.7848101265822784,0.5842259006815969,1423,0.033643843389445816,no
768,768,David Davies,male,47,Conservative and Unionist Party,Monmouth,True,DavidTCDavies,550076077,1264,8864,994,71809,16769,496,1260,905,0.3924050632911392,0.9968354430379748,0.7159810126582279,471,0.02775159085552675,yes
769,769,Veronica German,female,60,Liberal Democrats,Monmouth,False,veronicakgerman,84276399,67,548,209,465,21,15,65,21,0.22388059701492535,0.9701492537313432,0.31343283582089554,26,0.031137724550898208,no
770,770,Ruth Jones,female,0,Labour Party,Monmouth,False,ruthjoneswales,301671009,298,692,157,88295,628,78,253,152,0.26174496644295303,0.8489932885906041,0.5100671140939598,97,0.024159402241594026,no
771,771,Glyn Davies,male,73,Conservative and Unionist Party,Montgomeryshire,True,GlynDavies,373442908,1401,6392,579,72164,2604,538,1401,676,0.38401142041399,1.0,0.4825124910778016,474,0.02205471803461753,yes
772,772,Jane Dodds,female,54,Liberal Democrats,Montgomeryshire,False,DoddsJane,542025094,1661,1404,2433,1343769,1370,415,1643,660,0.2498494882600843,0.9891631547260686,0.3973509933774834,503,0.022819035521480745,no
773,773,Iwan Wyn Jones,male,0,Labour Party,Montgomeryshire,False,Iwan_Wyn_Llafur,768087487046647808,32,90,151,1559,21,4,28,17,0.125,0.875,0.53125,13,0.03412073490813648,no
774,774,Douglas Ross,male,34,Conservative and Unionist Party,Moray,True,Douglas4Moray,2890801661,2413,3515,193,206612,8922,281,2293,942,0.11645254869457107,0.9502693742229591,0.3903854123497721,717,0.020483373328762426,no
775,775,David Morris,male,51,Conservative and Unionist Party,Morecambe and Lunesdale,True,davidmorrisml,187632184,275,8012,996,30414,661,79,271,157,0.2872727272727273,0.9854545454545456,0.5709090909090909,85,0.021700280827163645,yes
776,776,Matthew Severn,male,0,Liberal Democrats,Morecambe and Lunesdale,False,Matt_Severn,1963428127,2568,408,684,1705548,1220,640,2259,1623,0.24922118380062305,0.8796728971962616,0.6320093457943925,775,0.021880293619424056,no
777,777,Andrea Jenkyns,female,43,Conservative and Unionist Party,Morley and Outwood,True,andreajenkyns,1350441445,1469,8114,2074,49658,11257,500,1393,1077,0.34036759700476515,0.9482641252552756,0.7331518039482642,473,0.024100682767757058,yes
778,778,Angela Feeney,female,0,Labour Party,Motherwell and Wishaw,False,angela_feeney,902350933,1035,1732,2517,114484,1897,185,850,857,0.17874396135265697,0.8212560386473431,0.8280193236714976,185,0.018675550171613164,no
779,779,Meghan Gallacher,female,25,Conservative and Unionist Party,Motherwell and Wishaw,False,GallacherMeghan,3088489516,2294,1749,1362,452441,8088,547,2092,1098,0.2384481255448997,0.911944202266783,0.4786399302528335,740,0.02631578947368421,no
780,780,Ealasaid MacDonald,female,0,Labour Party,Na h-Eileanan an Iar,False,Ealasaid_MacD,858014594769571840,110,344,589,11374,391,29,108,69,0.2636363636363636,0.9818181818181818,0.6272727272727273,24,0.016075016744809108,no
781,781,Daniel McCroskrie,Male,0,Conservative and Unionist Party,Na h-Eileanan an Iar,False,DanielForWI,865583750691913728,109,209,355,10279,498,27,101,76,0.24770642201834864,0.9266055045871558,0.6972477064220184,65,0.04969418960244648,no
782,782,Orla Sarah Lowe,Female,0,Conservative and Unionist Party,Neath,False,orlalowe,3239440108,32,58,50,6835,20,9,31,15,0.28125,0.96875,0.46875,14,0.030107526881720432,no
783,783,David Harrison,male,0,Liberal Democrats,New Forest East,False,harrylib100,562362910,206,251,142,8744,184,90,196,157,0.4368932038834951,0.9514563106796116,0.7621359223300971,51,0.018240343347639486,no
784,784,Jo Graham,Female,0,Labour Party,New Forest West,False,LabourNFW,312926964,451,336,819,74110,299,173,366,333,0.3835920177383592,0.811529933481153,0.7383592017738358,166,0.028463648834019206,no
785,785,Terry Scriven,male,72,Liberal Democrats,New Forest West,False,TerryScrivenLD,133719418,8,144,154,18,5,4,7,6,0.5,0.875,0.75,1,0.010416666666666666,no
786,786,Desmond Swayne,male,61,Conservative and Unionist Party,New Forest West,True,DesmondSwayne,1633543440,205,3523,275,2179,1216,106,200,162,0.5170731707317073,0.975609756097561,0.7902439024390244,50,0.02340823970037453,yes
787,787,Robert Jenrick,Male,35,Conservative and Unionist Party,Newark,True,RobertJenrick,2323710210,1198,5916,547,106128,3934,324,1113,774,0.2704507512520868,0.9290484140233722,0.6460767946577629,444,0.026273744008521213,yes
788,788,Chantal Lee,female,26,Labour Party,Newark,False,Chantal4Labour,860849759011176448,106,197,141,63802,182,21,103,41,0.19811320754716985,0.9716981132075472,0.3867924528301887,34,0.024513338139870226,no
789,789,David Watts,male,0,Liberal Democrats,Newark,False,DavidWatts12,378070216,1468,1493,2228,1711027,634,219,1457,386,0.14918256130790192,0.9925068119891008,0.26294277929155313,530,0.02565592022461032,no
790,790,Richard Benyon,male,57,Conservative and Unionist Party,Newbury,True,RichardBenyonMP,119074643,1498,13701,396,291950,8954,619,1217,929,0.4132176234979973,0.8124165554072096,0.6201602136181575,453,0.023602355025269632,yes
791,791,Judith Bunting,female,57,Liberal Democrats,Newbury,False,JudithBuntingLD,566536507,2703,2763,3165,852183,3753,669,2238,1725,0.2475027746947836,0.8279689234184241,0.6381798002219756,917,0.02741405082212257,no
792,792,Nick Cott,male,0,Liberal Democrats,Newcastle upon Tyne Central,False,cott_nick,269727431,1104,743,1448,61120,188,618,1058,705,0.5597826086956522,0.9583333333333334,0.6385869565217391,450,0.03752501667778519,no
793,793,Chi Onwurah,female,52,Labour Party,Newcastle upon Tyne Central,True,ChiOnwurah,82093305,2552,24969,693,1206558,14695,736,2024,1221,0.2884012539184953,0.7931034482758621,0.478448275862069,954,0.02697887503181471,yes
794,794,Simon Kitchen,male,0,Conservative and Unionist Party,Newcastle upon Tyne East,False,skitchen82,2863801762,127,370,524,64527,35,8,127,17,0.06299212598425198,1.0,0.13385826771653545,86,0.05221615057680632,no
795,795,Wendy Taylor,female,0,Liberal Democrats,Newcastle upon Tyne East,False,NewcastleEastLD,2912985754,2349,274,246,193854,241,738,2294,825,0.314176245210728,0.9765857811834824,0.351213282247765,1054,0.03706829851586129,no
796,796,Duncan Crute,male,46,Conservative and Unionist Party,Newcastle upon Tyne North,False,DuncanCCrute,3092618146,32,169,94,9060,57,12,31,15,0.375,0.96875,0.46875,22,0.059945504087193464,no
797,797,Catherine McKinnell,female,41,Labour Party,Newcastle upon Tyne North,True,CatMcKinnell,77808680,2209,16872,742,3049319,6489,421,2020,818,0.19058397464916246,0.9144409234947941,0.3703033046627433,880,0.029017047515415305,yes
798,798,Owen Meredith,male,0,Conservative and Unionist Party,Newcastle-under-Lyme,False,owenlmeredith,79156398,2896,6766,1465,726372,5949,662,2736,2370,0.2285911602209945,0.9447513812154696,0.8183701657458563,789,0.024100433746716356,no
799,799,Natasha Asghar,female,0,Conservative and Unionist Party,Newport East,False,natasghar,115913494,2920,10278,2284,744968,6674,1655,2539,2742,0.5667808219178082,0.8695205479452055,0.9390410958904108,263,0.007354380470344789,no
800,800,Jessica Morden,female,49,Labour Party,Newport East,True,jessicamordenmp,43312141,706,6774,1655,48904,2448,108,680,302,0.1529745042492918,0.963172804532578,0.4277620396600567,285,0.030877573131094262,yes
801,801,Paul Flynn,male,82,Labour Party,Newport West,True,PaulFlynnMP,84563846,1905,20516,2540,338182,69348,1264,1901,1389,0.6635170603674541,0.9979002624671915,0.7291338582677165,800,0.02833463200396685,yes
802,802,Angela Jones-Evans,Female,51,Conservative and Unionist Party,Newport West,False,AJonesEvans,54522176,345,1116,1096,47575,404,28,342,129,0.08115942028985508,0.991304347826087,0.3739130434782609,100,0.021017234131988232,no
803,803,Anne Marie Morris,female,60,Conservative and Unionist Party,Newton Abbot,True,AnneMarieMorris,80968760,177,11885,599,1327,1227,147,177,168,0.8305084745762712,1.0,0.9491525423728814,76,0.02926453600308048,yes
804,804,James Osben,male,0,Labour Party,Newton Abbot,False,james_labour,859187945332502528,309,209,303,163025,258,75,285,157,0.2427184466019417,0.9223300970873788,0.5080906148867314,175,0.04430379746835443,no
805,805,Yvette Cooper,female,48,Labour Party,"Normanton, Pontefract and Castleford",True,YvetteCooperMP,328634628,1835,143362,672,3518394,218186,603,1521,1045,0.3286103542234333,0.828882833787466,0.5694822888283378,672,0.0261346400653366,yes
806,806,Chris Rimicans,male,0,Labour Party,North Ayrshire and Arran,False,crimicans98,126393882,329,945,543,1156277,855,174,320,273,0.5288753799392097,0.972644376899696,0.8297872340425532,96,0.02421185372005044,no
807,807,Joy Anne Bassett,female,0,Labour Party,North Cornwall,False,joyinthisplace,102016860,495,116,175,68661,75,407,479,426,0.8222222222222222,0.9676767676767676,0.8606060606060606,119,0.031439894319682964,no
808,808,Scott Mann,male,40,Conservative and Unionist Party,North Cornwall,True,scottmann4NC,112761860,511,3465,875,64706,1543,75,505,184,0.14677103718199608,0.9882583170254404,0.36007827788649704,162,0.023485068135691504,yes
809,809,Mark Cann,male,38,Labour Party,North Devon,False,markcann,22804395,14,160,37,1467,44,3,14,5,0.21428571428571427,1.0,0.35714285714285715,10,0.07633587786259542,no
810,810,Nick Harvey,male,56,Liberal Democrats,North Devon,False,NickHarveyND,2204660084,101,1684,233,3020,752,49,77,80,0.4851485148514851,0.7623762376237624,0.7920792079207921,45,0.033308660251665435,no
811,811,Peter Heaton-Jones,male,54,Conservative and Unionist Party,North Devon,True,PeterNorthDevon,1227716558,1005,3025,816,3462,2428,308,798,735,0.3064676616915423,0.7940298507462686,0.7313432835820896,328,0.02314096232538451,yes
812,812,Simon Hoare,male,48,Conservative and Unionist Party,North Dorset,True,Simon4NDorset,3012159189,2353,3287,932,271148,2339,804,1935,992,0.34169145771355713,0.8223544411389715,0.4215894602634934,773,0.024486822098327417,yes
813,813,Pat Osborne,male,0,Labour Party,North Dorset,False,Pat4NorthDorset,859108037717626880,43,61,71,109522,11,4,43,5,0.09302325581395347,1.0,0.11627906976744184,30,0.05617977528089888,no
814,814,Frank Shivers,Male,46,Conservative and Unionist Party,North Down,False,Frankshivers,118473432,14,258,560,14,8,3,14,6,0.21428571428571427,1.0,0.42857142857142855,4,0.025806451612903226,no
815,815,Laetitia Glossop,female,0,Conservative and Unionist Party,North Durham,False,TishGlossop,714049944,68,444,200,20850,135,13,57,36,0.19117647058823528,0.8382352941176471,0.5294117647058824,30,0.04016064257028112,no
816,816,Kevan Jones,male,53,Labour Party,North Durham,True,KevanJonesMP,815306454,722,15355,9022,18935,3840,294,722,545,0.40720221606648205,1.0,0.7548476454293629,194,0.02396541074737492,yes
817,817,Craig Martin,Male,0,Liberal Democrats,North Durham,False,cmartinLD,1546130388,290,549,646,2280,242,160,287,275,0.5517241379310345,0.9896551724137932,0.9482758620689656,104,0.025310294475541496,no
818,818,Alistair Burt,male,62,Conservative and Unionist Party,North East Bedfordshire,True,AlistairBurtUK,986390774,2964,13525,556,1606932,8381,496,2564,875,0.16734143049932526,0.8650472334682859,0.2952091767881241,1055,0.023547004731720386,yes
819,819,Julian Vaughan,male,51,Labour Party,North East Bedfordshire,False,juliman66,375673551,589,321,306,671106,699,98,565,199,0.16638370118845497,0.9592529711375212,0.3378607809847199,180,0.020668274199104376,no
820,820,Darren Fower,Male,41,Liberal Democrats,North East Cambridgeshire,False,cllrdarrenfower,16734751,1347,16277,4546,63238,430,229,1346,609,0.170007423904974,0.9992576095025985,0.4521158129175947,367,0.020569442887568658,no
821,821,Ken Rustidge,Male,0,Labour Party,North East Cambridgeshire,False,KRustidge,2704774585,258,353,329,72828,119,134,207,146,0.5193798449612403,0.8023255813953488,0.5658914728682171,106,0.03420458212326557,no
822,822,Lee Benjamin Rowley,male,37,Conservative and Unionist Party,North East Derbyshire,True,Lee4NED,1216506050,155,1059,333,11183,360,47,155,89,0.3032258064516129,1.0,0.5741935483870968,59,0.02670891806247171,no
823,823,Rosalind Garton,female,0,Labour Party,North East Fife,False,rosalindgarton,4773112227,24,60,63,13,18,19,24,23,0.7916666666666666,1.0,0.9583333333333334,11,0.03754266211604096,no
824,824,Elizabeth Riches,female,71,Liberal Democrats,North East Fife,False,Elizabeth4NEF,858991494375641088,66,150,32,114,203,34,60,59,0.5151515151515151,0.9090909090909092,0.8939393939393939,21,0.02576687116564417,no
825,825,Graham Cockarill,male,0,Liberal Democrats,North East Hampshire,False,GrahamCockarill,3143931867,19,78,20,1311,27,3,18,10,0.15789473684210525,0.9473684210526316,0.5263157894736842,3,0.013636363636363636,no
826,826,Nicky Shepard,Female,40,Liberal Democrats,North East Hertfordshire,False,NickyShepard,24909051,2283,3411,4043,1229484,1521,831,2162,1343,0.3639947437582129,0.946999561979851,0.5882610600087604,524,0.017467248908296942,no
